0	roberta-base	3	3	datasets_1	formal	CON_VERB	0.5	1.0	0.6666666666666666
0	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.7291666666666666	0.7608695652173914	0.7446808510638298

1	roberta-base	3	3	datasets_1	formal	CON_VERB	0.8947368421052632	0.7391304347826086	0.8095238095238095
1	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6851851851851852	0.8043478260869565	0.74

2	roberta-base	3	3	datasets_1	formal	CON_VERB	0.5056179775280899	0.9782608695652174	0.6666666666666667
2	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.8571428571428571	0.782608695652174	0.8181818181818182

3	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9655172413793104	0.6086956521739131	0.7466666666666666
3	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6176470588235294	0.9130434782608695	0.7368421052631579

4	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9629629629629629	0.5652173913043478	0.7123287671232876
4	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.8787878787878788	0.6304347826086957	0.7341772151898734

5	roberta-base	3	3	datasets_1	formal	CON_VERB	0.5932203389830508	0.7608695652173914	0.6666666666666667
5	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.547945205479452	0.8695652173913043	0.6722689075630252

6	roberta-base	3	3	datasets_1	formal	CON_VERB	0.5694444444444444	0.8913043478260869	0.6949152542372882
6	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.7959183673469388	0.8478260869565217	0.8210526315789473

7	roberta-base	3	3	datasets_1	formal	CON_VERB	1.0	0.3695652173913043	0.5396825396825397
7	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.9655172413793104	0.6086956521739131	0.7466666666666666

8	roberta-base	3	3	datasets_1	formal	CON_VERB	0.6176470588235294	0.9130434782608695	0.7368421052631579
8	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.8048780487804879	0.717391304347826	0.7586206896551724

9	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9428571428571428	0.717391304347826	0.8148148148148148
9	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6851851851851852	0.8043478260869565	0.74

Media total: 	CON_VERB	0.7552004009083794	0.7543478260869565	0.7054773957311564
Media total: 	SIN_VERB	0.7567373694777492	0.7739130434782608	0.751249088516249
